Genome,Completeness,Contamination,medium_quality.pass,near_complete.pass,medium_quality_gunc.pass,near_complete_gunc.pass,QS50,QS50.pass,pass.GUNC,QS50_gunc.pass,classification
SRR6915100_MB2.17_sub,84.45,0.85,True,False,True,False,80.2,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375
SRR6915100_MB2.18,67.28,9.56,True,False,False,False,19.48,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii
SRR6915100_MB2.26,86.14,0.52,True,False,False,False,83.54,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum faecicola
SRR6915100_MB2.36_sub,54.14,7.11,True,False,False,False,18.59,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
SRR6915100_MB2.46,88.03,1.77,True,False,False,False,79.18,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii
SRR6915100_human_gut_SB2_10,54.3,1.28,True,False,True,False,47.9,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster clostridioformis
SRR6915100_human_gut_SB2_103,81.07,0.16,True,False,True,False,80.27,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
SRR6915100_human_gut_SB2_125,97.64,0.17,True,True,True,True,96.79,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alitiscatomonas;s__Alitiscatomonas sp900066535
SRR6915100_human_gut_SB2_127,69.57,0.01,True,False,True,False,69.52,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
SRR6915100_human_gut_SB2_17,79.52,0.82,True,False,True,False,75.42,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A fusiformis
SRR6915100_human_gut_SB2_2,69.11,0.98,True,False,True,False,64.21,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__UBA3402 sp003478355
SRR6915100_human_gut_SB2_25,77.73,0.05,True,False,True,False,77.48,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques
SRR6915100_human_gut_SB2_26,85.96,4.18,True,False,True,False,65.06,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus
SRR6915100_human_gut_SB2_38,85.68,0.0,True,False,True,False,85.68,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus
SRR6915100_human_gut_SB2_40,58.66,0.64,True,False,True,False,55.46,True,True,True,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister hominis
SRR6915100_human_gut_SB2_45,93.61,1.84,True,True,True,True,84.41,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus
SRR6915100_human_gut_SB2_52,99.51,0.03,True,True,True,True,99.36,True,True,True,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum
SRR6915100_human_gut_SB2_53,90.82,0.05,True,True,True,True,90.57,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
SRR6915100_human_gut_SB2_6,72.34,2.77,True,False,True,False,58.49,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
SRR6915100_human_gut_SB2_7,81.81,0.14,True,False,True,False,81.11,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
SRR6915100_human_gut_SB2_8,96.89,1.25,True,True,True,True,90.64,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola;s__Brotaphodocola sp003480315
SRR6915100_human_gut_SB2_82,81.32,0.08,True,False,True,False,80.91999999999999,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris
SRR6915101_MB2.1,99.69,2.32,True,True,True,True,88.09,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
SRR6915101_MB2.11_sub,50.44,5.83,True,False,True,False,21.29,True,True,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
SRR6915101_MB2.12,94.84,3.15,True,True,True,True,79.09,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
SRR6915101_MB2.13,87.9,4.98,True,False,True,False,63.0,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii
SRR6915101_MB2.18,91.37,4.59,True,True,True,True,68.42,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A ihumii
SRR6915101_MB2.19,51.04,0.65,True,False,False,False,47.79,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
SRR6915101_MB2.20,99.39,0.91,True,True,True,True,94.84,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis
SRR6915101_MB2.27,83.64,2.63,True,False,True,False,70.49000000000001,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
SRR6915101_human_gut_SB2_10_sub,86.13,1.57,True,False,True,False,78.28,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii
SRR6915101_human_gut_SB2_18,68.62,1.92,True,False,True,False,59.02,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola massiliensis
SRR6915101_human_gut_SB2_2,92.72,0.87,True,True,False,False,88.37,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis
SRR6915101_human_gut_SB2_22,63.48,0.4,True,False,True,False,61.48,True,True,True,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister hominis
SRR6915101_human_gut_SB2_23,55.81,0.07,True,False,True,False,55.46,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
SRR6915101_human_gut_SB2_27,73.32,0.92,True,False,True,False,68.72,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
SRR6915101_human_gut_SB2_28,85.21,0.45,True,False,True,False,82.96,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens
SRR6915101_human_gut_SB2_3,53.23,3.89,True,False,True,False,33.78,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
SRR6915101_human_gut_SB2_53,95.74,1.18,True,True,True,True,89.83999999999999,True,True,True,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mesosutterella;s__Mesosutterella multiformis
SRR6915101_human_gut_SB2_55,88.24,0.55,True,False,True,False,85.49,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola
SRR6915101_human_gut_SB2_56_sub,88.39,3.68,True,False,True,False,69.99,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes avistercoris
SRR6915101_human_gut_SB2_7,92.11,0.61,True,True,False,False,89.06,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
SRR6915101_human_gut_SB2_71,99.99,0.21,True,True,True,True,98.94,True,True,True,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus intestinigallinarum
SRR6915101_human_gut_SB2_9,77.61,0.21,True,False,True,False,76.56,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
SRR6915102_MB2.12,92.81,0.21,True,True,True,True,91.76,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
SRR6915102_MB2.15,90.95,0.55,True,True,True,True,88.2,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135
SRR6915102_MB2.16,99.98,0.96,True,True,True,True,95.18,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
SRR6915102_MB2.25,56.69,0.28,True,False,True,False,55.29,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375
SRR6915102_MB2.29_sub,75.08,0.5,True,False,False,False,72.58,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus
SRR6915102_MB2.31_sub,52.4,0.78,True,False,True,False,48.5,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539945
SRR6915102_MB2.32,94.69,3.82,True,True,True,True,75.59,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435975
SRR6915102_MB2.41,91.03,1.45,True,True,True,True,83.78,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__
SRR6915102_MB2.46,78.08,1.81,True,False,False,False,69.03,True,False,False,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia
SRR6915102_MB2.52_sub,76.5,0.52,True,False,False,False,73.9,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans
SRR6915102_MB2.56,97.6,0.94,True,True,True,True,92.9,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis
SRR6915102_MB2.6,100.0,0.35,True,True,True,True,98.25,True,True,True,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
SRR6915102_human_gut_SB2_12,81.28,0.16,True,False,True,False,80.48,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum
SRR6915102_human_gut_SB2_135,100.0,0.33,True,True,False,False,98.35,True,False,False,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__Scatacola_A faecigallinarum
SRR6915102_human_gut_SB2_15,83.21,0.01,True,False,True,False,83.16,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E intestinalis
SRR6915102_human_gut_SB2_16_sub,59.96,2.7,True,False,False,False,46.46,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas butyriciproducens
SRR6915102_human_gut_SB2_1_sub,65.26,3.21,True,False,False,False,49.21000000000001,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes
SRR6915102_human_gut_SB2_22,50.56,0.51,True,False,True,False,48.010000000000005,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
SRR6915102_human_gut_SB2_24,94.72,2.51,True,True,True,True,82.17,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
SRR6915102_human_gut_SB2_25,82.07,2.14,True,False,True,False,71.36999999999999,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
SRR6915102_human_gut_SB2_26,84.93,0.0,True,False,True,False,84.93,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
SRR6915102_human_gut_SB2_29,69.17,0.84,True,False,True,False,64.97,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A
SRR6915102_human_gut_SB2_36,96.01,0.05,True,True,True,True,95.76,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
SRR6915102_human_gut_SB2_45,87.13,1.12,True,False,True,False,81.53,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
SRR6915102_human_gut_SB2_4_sub,78.33,1.79,True,False,True,False,69.38,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis
SRR6915102_human_gut_SB2_52_sub,77.58,2.36,True,False,True,False,65.78,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000435995
SRR6915102_human_gut_SB2_55,84.44,1.49,True,False,True,False,76.99,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D
SRR6915102_human_gut_SB2_57,81.67,0.35,True,False,True,False,79.92,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
SRR6915102_human_gut_SB2_61,81.23,0.01,True,False,True,False,81.18,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella rara
SRR6915102_human_gut_SB2_62,92.95,0.1,True,True,True,True,92.45,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
SRR6915102_human_gut_SB2_66,97.43,0.84,True,True,True,True,93.23,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Scybalosoma;s__Scybalosoma faecavium
SRR6915102_human_gut_SB2_67,94.28,0.39,True,True,True,True,92.33,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum faecicola
SRR6915102_human_gut_SB2_68,86.07,0.41,True,False,True,False,84.02,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
SRR6915102_human_gut_SB2_73,83.88,0.29,True,False,True,False,82.42999999999999,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii
SRR6915102_human_gut_SB2_83,99.99,0.26,True,True,True,True,98.69,True,True,True,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
SRR6915103_MB2.10,99.97,0.01,True,True,True,True,99.92,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B
SRR6915103_MB2.13,95.92,2.39,True,True,True,True,83.97,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas cirricatena
SRR6915103_MB2.19,94.11,0.92,True,True,True,True,89.51,True,True,True,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
SRR6915103_MB2.22,90.26,0.19,True,True,True,True,89.31,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Baileyella;s__Baileyella intestinalis
SRR6915103_MB2.24,92.0,2.75,True,True,True,True,78.25,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900544195
SRR6915103_MB2.25,92.75,0.05,True,True,False,False,92.5,True,False,False,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii
SRR6915103_MB2.28,98.57,0.98,True,True,False,False,93.67,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
SRR6915103_MB2.36,99.21,3.31,True,True,True,True,82.66,True,True,True,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Tractidigestivibacter;s__Tractidigestivibacter sp000752675
SRR6915103_MB2.6,62.33,0.37,True,False,False,False,60.48,True,False,False,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Thermophilibacter;s__Thermophilibacter provencensis
SRR6915103_MB2.9_sub,87.1,3.82,True,False,True,False,68.0,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375
SRR6915103_human_gut_SB2_0,99.74,1.31,True,True,True,True,93.19,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066355
SRR6915103_human_gut_SB2_1,61.66,0.06,True,False,True,False,61.36,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp000438115
SRR6915103_human_gut_SB2_11,70.12,0.77,True,False,True,False,66.27000000000001,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A
SRR6915103_human_gut_SB2_116,98.9,0.16,True,True,True,True,98.1,True,True,True,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera stantonii
SRR6915103_human_gut_SB2_14,87.66,1.63,True,False,True,False,79.50999999999999,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum
SRR6915103_human_gut_SB2_15,62.66,0.78,True,False,True,False,58.76,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris
SRR6915103_human_gut_SB2_16,99.98,0.67,True,True,False,False,96.63,True,False,False,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister succinatiphilus
SRR6915103_human_gut_SB2_17,62.01,2.0,True,False,True,False,52.01,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti
SRR6915103_human_gut_SB2_18,80.98,0.99,True,False,True,False,76.03,True,True,True,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus;s__Faecalicoccus pleomorphus
SRR6915103_human_gut_SB2_19,78.77,0.48,True,False,True,False,76.36999999999999,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
SRR6915103_human_gut_SB2_25,99.99,0.39,True,True,True,True,98.04,True,True,True,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
SRR6915103_human_gut_SB2_30,55.41,0.01,True,False,True,False,55.36,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__YE71;s__YE71 sp000434695
SRR6915103_human_gut_SB2_36,94.01,5.13,True,False,True,False,68.36000000000001,True,True,False,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis
SRR6915103_human_gut_SB2_40,99.8,1.18,True,True,True,True,93.9,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E intestinalis
SRR6915103_human_gut_SB2_41,70.18,1.51,True,False,True,False,62.63000000000001,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
